Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL
Date,,,,,,,,,,,,,,,
2024-06-24,206.3524627685547,185.57000732421875,177.84864807128906,210.87329840415435,191.0,179.5058677711299,204.81577136869439,185.3300018310547,177.30285352534577,205.93607160503834,189.3300018310547,178.7814578148954,80727000,50610400,18298000
2024-06-25,207.2744903564453,186.33999633789062,182.6218719482422,209.56464939365068,188.83999633789062,182.87987707702328,206.8184342324815,185.4199981689453,178.04714529101605,207.35378999494392,186.80999755859375,178.24561193946573,55549700,45366400,23130200
2024-06-26,211.41859436035156,193.61000061035156,182.47303771972656,213.01476817493463,194.8000030517578,183.09820694625952,208.8310086144187,186.25999450683594,181.0837408053558,209.68362348048936,186.9199981689453,181.23260215798607,66213200,65103900,19839000
2024-06-27,212.2613067626953,197.85000610351562,183.99130249023438,213.88722177256454,199.83999633789062,184.6264047984624,210.5263358320774,194.1999969482422,182.61193895476885,212.8462361886446,195.00999450683594,182.77070317530075,49772700,74397500,18848900
2024-06-28,208.81118774414062,193.25,180.75624084472656,214.2143951724623,198.85000610351562,183.71344974735644,208.49394377490637,192.5,180.56770738280355,213.91696855097956,197.72999572753906,182.90965002904287,82542700,76930200,29156600
2024-07-01,214.8885498046875,197.1999969482422,181.5897979736328,215.64201747450758,198.3000030517578,182.47298724360064,210.10002805599396,192.82000732421875,179.9127271353494,210.26856627972688,193.49000549316406,181.6294852381344,60402900,41192000,16006100
2024-07-02,218.37831115722656,200.0,183.82260131835938,218.4873670751859,200.42999267578125,184.1500780686585,213.25271326862932,195.92999267578125,180.17075176456586,214.2936836981781,197.27999877929688,180.65700787416756,58046200,45600000,17372500
2024-07-03,219.64730834960938,197.58999633789062,184.39816284179688,219.64730834960938,200.02999877929688,184.6660859724945,217.14894613859082,196.75999450683594,182.59208172180752,218.11061688690268,199.94000244140625,183.43558380831382,37369800,31597900,10242100
2024-07-05,224.3961639404297,200.0,189.14161682128906,224.5052198536283,200.5500030517578,189.39962196196515,219.7464397478406,198.1699981689453,184.37834132871893,219.7464397478406,198.64999389648438,184.4378798117953,60412400,39858900,20967500
2024-07-08,225.8634796142578,199.2899932861328,187.58360290527344,225.89322076278884,201.1999969482422,188.71487939155085,221.3327197032473,197.9600067138672,186.34316749742393,225.13973799267995,200.0399932861328,188.4469411036859,59085900,34767300,21035900
2024-07-09,226.71607971191406,199.33999633789062,187.53399658203125,227.42989753320916,200.57000732421875,189.89579062187278,224.4259205051531,199.0500030517578,187.2759914489027,225.97252074204383,199.39999389648438,188.8538217724112,48076100,32700100,15121400
2024-07-10,230.97914123535156,199.7899932861328,189.7171630859375,231.07828847688273,200.11000061035156,190.2828089517807,227.28117906796422,197.69000244140625,187.58362004629095,227.3307526887298,200.0,187.7026970108747,62627700,32883800,15952500
2024-07-11,225.6156463623047,195.0500030517578,184.15008544921875,230.39424455320685,200.27000427246094,189.39960141202818,223.83110165559438,192.86000061035156,183.66382932012837,229.40283250811748,200.08999633789062,188.39733505757295,64710600,44565000,25625800
2024-07-12,228.56008911132812,194.49000549316406,183.6538848876953,230.64206011910093,196.47000122070312,185.67826851181636,226.71606240173486,193.8300018310547,183.07832112641788,226.9540066999144,194.8000030517578,183.66380291836109,53046500,30598500,22898400
2024-07-15,232.38694763183594,192.72000122070312,185.1027374267578,235.1926451763578,196.19000244140625,186.79965977611926,231.08820043911544,190.8300018310547,183.50505596969933,234.44908623752588,194.55999755859375,183.50505596969933,62631300,40683200,16474000
2024-07-16,232.80335998535156,193.02000427246094,182.5126953125,234.24090427881208,196.6199951171875,187.23626771226316,230.33473879844306,192.24000549316406,181.9669007256916,232.98180687397965,195.58999633789062,185.92637584595624,43234300,33994700,18290700
2024-07-17,226.9143829345703,187.92999267578125,179.6348876953125,229.47222770464353,191.5800018310547,182.14552760174087,224.6936146131452,185.99000549316406,178.52344733868037,227.4794799069808,191.35000610351562,181.569963789314,57345900,48076100,20734100
2024-07-18,222.25473022460938,183.75,176.33038330078125,228.46097889584826,189.67999267578125,181.10357651103143,220.36114484151935,181.4499969482422,175.11971708479683,228.3023493485251,189.58999633789062,180.53793067512186,66034600,51043600,25315700
2024-07-19,222.38360595703125,183.1300048828125,176.30059814453125,224.8522270905052,184.92999267578125,178.91046381081307,221.36245288688534,180.11000061035156,175.77465477022162,222.88923571935766,181.13999938964844,177.51126425121495,49151500,43081800,18881900
2024-07-22,222.03662109375,182.5500030517578,180.2799072265625,225.82380677595344,185.05999755859375,181.30202472668176,221.174082433242,182.47999572753906,178.85092330428975,225.06041535891617,185.0,179.20816928485795,48201800,39931900,24100300
2024-07-23,223.0775909423828,186.41000366210938,180.3989715576172,224.9910238167192,189.38999938964844,182.20505253920132,220.76759935066607,183.55999755859375,180.150884509072,222.44308791792702,184.10000610351562,180.6569917790045,39960300,47537700,36352700
2024-07-24,216.66314697265625,180.8300018310547,171.30909729003906,222.86939506256107,185.4499969482422,174.84185492699467,215.2652677100796,180.41000366210938,170.5052975643539,222.0762625279836,183.1999969482422,172.2716763828317,61777600,41532400,49585200
2024-07-25,215.6221923828125,179.85000610351562,166.0000457763672,218.95333716975932,183.89999389648438,172.09306459024975,212.77682977395946,176.8000030517578,165.91073805088556,217.04981289629316,182.91000366210938,171.1999570513624,51391200,44464200,44852000
2024-07-26,216.08815002441406,182.5,165.72216796875,217.6050090608147,183.19000244140625,166.80382399385917,214.15488466672127,180.24000549316406,162.8046615111257,216.8217851678197,180.38999938964844,165.8710141586151,41601300,29506000,41336900
2024-07-29,216.36573791503906,183.1999969482422,168.23277282714844,217.41663210574902,184.75,169.12588006376316,213.89711684474761,182.3800048828125,166.70456340977805,215.0967318967012,183.83999633789062,167.53813218288917,36311800,33270100,20293800
2024-07-30,216.9209442138672,181.7100067138672,168.9869842529297,218.43780333279796,185.86000061035156,169.91979407162952,214.26395224147618,179.3800048828125,167.15114899500833,217.3075942808937,184.72000122070312,168.9373789518768,41643800,39508600,18959700
2024-07-31,220.17276000976562,186.97999572753906,170.2274169921875,221.89782218872546,187.94000244140625,172.91668748879763,218.7352157578384,184.4600067138672,168.70912533779483,219.53825698895486,185.0500030517578,171.9144211788754,50036300,41667300,25729100
2024-08-01,216.48472595214844,184.07000732421875,169.45338439941406,222.55216258005441,190.60000610351562,172.71821867309802,215.15623749650504,181.8699951171875,167.58777995648467,222.44310665442717,189.2899932861328,168.94729223504007,62501000,70435600,24531400
2024-08-02,217.97181701660156,167.89999389648438,165.38479614257812,223.6625266661827,168.77000427246094,167.22063168798618,215.8402875210575,160.5500030517578,163.4100172779574,217.26790792406092,166.75,165.16647827243773,105568600,141448400,29130100
2024-08-05,207.4727783203125,161.02000427246094,158.03147888183594,211.66644653820467,162.9600067138672,163.17183620146415,194.31673780556494,151.61000061035156,153.7445266292353,197.38019703112641,154.2100067138672,154.3101724717456,119548600,83149400,53630700
2024-08-06,205.45030212402344,161.92999267578125,157.07882690429688,208.18660889381388,165.0800018310547,159.3413952637539,199.3432157724579,158.5399932861328,155.2132221455675,203.53688424769564,161.7100067138672,158.11087775486118,69660500,59950800,49004600
2024-08-07,208.01806640625,162.77000427246094,157.72384643554688,211.80525225793107,167.5800018310547,161.7329270375027,204.61751548926864,161.42999267578125,157.2574415077753,205.12313014700663,166.5500030517578,160.01616866155442,63516400,48408200,25138600
2024-08-08,211.4780731201172,165.8000030517578,160.79017639160156,212.36042911915672,166.69000244140625,162.43747802495426,207.03655197769595,162.5500030517578,158.98411055542044,211.27979376271134,165.1699981689453,159.28180289949356,47161100,44616200,25578800
2024-08-09,214.38291931152344,166.94000244140625,162.4176483154297,214.91827509282652,168.5500030517578,162.53672526881738,210.1495861717322,165.85000610351562,157.84292193770273,210.2784745623819,166.39999389648438,158.78564981676743,42201600,36401000,28602300
2024-08-12,215.91146850585938,166.8000030517578,161.04820251464844,217.8767320905019,168.5500030517578,163.638232240746,213.9958359256548,166.11000061035156,160.60164879815585,214.4623401059105,168.13999938964844,163.09245277727376,38028100,30072800,15895300
2024-08-13,219.62364196777344,170.22999572753906,162.9038848876953,220.23902400333975,171.0399932861328,163.46951549041373,217.38044783379533,167.10000610351562,161.72298810159427,217.38044783379533,167.80999755859375,162.1596237343071,44155300,39237900,18551700
2024-08-14,220.0703125,170.10000610351562,159.1428680419922,221.37056313371255,172.27999877929688,161.97106632758315,218.06533789669703,168.86000061035156,156.50323346974255,218.92887503482297,172.11000061035156,161.15733357604037,41960600,28843800,40591100
2024-08-15,223.04798889160156,177.58999633789062,160.0657958984375,223.67330627029455,177.91000366210938,160.40319071181239,221.10256546081067,173.99000549316406,158.388724722145,222.92888658909135,174.86000061035156,159.27191417011724,46414000,51698500,31524300
2024-08-16,224.36807250976562,177.05999755859375,161.71307373046875,225.14226768918678,178.33999633789062,163.79699592189854,221.98592068094572,176.25999450683594,159.89707465805918,222.25391598005478,177.0399932861328,160.23446942114322,44340200,31489200,24208600
2024-08-19,224.20925903320312,178.22000122070312,165.3946990966797,224.30852103873067,178.3000030517578,165.4145503036196,221.38045847347976,176.16000366210938,163.0031359185699,224.0405257400108,177.63999938964844,164.01533548402497,40687800,31129800,22416200
2024-08-20,224.82464599609375,178.8800048828125,165.90078735351562,225.47973889834265,179.00999450683594,167.34962258490438,223.7725353535306,177.42999267578125,165.54355648931903,224.0901616619868,177.9199981689453,165.62293103111787,30299000,26255200,18341500
2024-08-21,224.71546936035156,180.11000061035156,164.58096313476562,226.28371522001356,182.38999938964844,165.57331138365288,223.37552309496598,178.88999938964844,163.40998432722168,224.8345868015738,179.9199981689453,163.88630724691845,34765500,35599100,22902000
2024-08-22,222.85939025878906,176.1300048828125,162.54664611816406,226.64103964823346,181.47000122070312,166.30763931714822,222.23407290784718,175.67999267578125,162.06039002531082,226.09512887719345,181.3800048828125,165.9801625781286,43695300,32047500,22493300
2024-08-23,225.15219116210938,177.0399932861328,164.35272216796875,226.52192810531062,178.97000122070312,164.9084347985432,222.66087229355688,175.24000549316406,162.57642535652303,223.98097823318813,177.33999633789062,163.4596147462646,38677300,29150100,13955700
2024-08-26,225.48965454101562,175.5,164.8885955810547,225.58891654674125,177.47000122070312,166.26795909914733,222.22414052811973,174.3000030517578,163.20160651563705,225.0727813784282,176.6999969482422,165.106913416324,30602200,22366200,14190400
2024-08-27,226.3333282470703,173.1199951171875,163.419921875,227.14723425887112,174.88999938964844,165.1664646925233,223.21669220638537,172.25,163.201619164844,224.31843379232603,174.14999389648438,164.57104961527048,35934600,29842000,11821900
2024-08-28,224.80479431152344,170.8000030517578,161.60391235351562,228.14971479709,173.69000244140625,164.33286993605128,224.0008084384826,168.9199981689453,160.29400544572312,226.22414704916858,173.69000244140625,163.77714221811894,38052200,29045000,16407400
2024-08-29,228.0802459716797,172.1199951171875,160.54212951660156,231.18696212304621,174.2899932861328,164.70007190564058,227.1770283167567,170.80999755859375,159.02383761377362,228.3879521456165,173.22000122070312,163.0527698600771,51906300,26407800,19699800
2024-08-30,227.296142578125,178.5,162.12989807128906,228.6857199244299,178.89999389648438,162.40775443186422,225.787447784096,172.60000610351562,160.4528267322231,228.47729089511273,172.77999877929688,161.37570354226852,52990800,43429400,22123800
2024-09-03,221.11248779296875,176.25,156.15591430664062,227.2961293418145,178.25999450683594,160.61156320284906,219.52438650802387,175.25999450683594,155.28264303988357,226.84948058831634,177.5500030517578,160.48255309061489,50190600,37817500,38945300
2024-09-04,219.20677185058594,173.3300018310547,155.2528839111328,220.12984491677884,175.97999572753906,157.78337502963737,215.86183603349318,172.5399932861328,154.76664294942685,220.01074262314262,174.47999572753906,155.4612837104589,43840200,30309200,19353800
2024-09-05,220.72537231445312,177.88999938964844,156.03684997558594,223.80229748015876,179.8800048828125,158.2299312085826,219.87177059333374,175.0,154.78648144405375,219.9809527371486,175.0,155.1040401638185,36615400,40170500,18688700
2024-09-06,219.17698669433594,171.38999938964844,149.7652130126953,223.56409767944487,178.3800048828125,156.62234382988387,218.13479623481732,171.16000366210938,149.39804896411633,222.28368749781316,177.24000549316406,156.09640040925774,48423000,41466500,37912100
2024-09-09,219.26632690429688,175.39999389648438,147.7679443359375,219.6236489368284,175.85000610351562,152.4282209390493,215.09757995493325,173.50999450683594,146.2873778721235,219.17700018247805,174.52999877929688,151.54385960268255,67180000,29037400,39260500
2024-09-10,218.47227478027344,179.5500030517578,147.71826171875,219.83207646515766,180.5,150.31172831197244,215.1174187834135,176.7899932861328,147.40028159964342,217.29112653781655,177.49000549316406,149.4969156283568,51591000,36233800,31118800
2024-09-11,221.00328063964844,184.52000427246094,150.20242309570312,221.43007391385896,184.99000549316406,150.54026559740743,216.2687680395375,175.72999572753906,146.5854826673726,219.81221238330573,180.10000610351562,148.97027288921362,44587100,42564700,29607700
2024-09-12,221.11248779296875,187.0,153.71006774902344,221.8866830044339,187.41000366210938,153.83924907315188,218.1844402475294,183.5399932861328,151.682982309114,220.84449248276735,184.8000030517578,152.82570635319718,37455600,33544200,29621500
2024-09-13,220.844482421875,186.49000549316406,156.4625244140625,222.37301734416337,188.5,157.37669455144265,220.25887596851652,185.91000366210938,154.22677778049754,221.91644846858938,187.0,154.44537016884462,36766600,26495400,29591200
2024-09-16,214.7104949951172,184.88999938964844,157.05868530273438,215.60379255643394,185.80999755859375,157.24748407606418,212.32834292284386,183.36000061035156,155.6079429135806,214.92884416844979,185.2899932861328,156.31343656303738,59357400,26065500,18379800
2024-09-17,215.1769561767578,186.8800048828125,158.3107452392578,215.2861383219032,189.4499969482422,159.53294917671778,212.90400170360138,186.13999938964844,157.37669753536267,214.14470101422842,186.85000610351562,158.01264265003823,45519300,26091700,20715600
2024-09-18,219.04794311523438,186.42999267578125,158.79763793945312,221.05291740528648,188.8000030517578,159.483269373917,215.92137182236397,185.05999755859375,157.5953115022546,215.931307109631,186.4499969482422,158.84732423336595,59894900,34448100,23677300
2024-09-19,227.16708374023438,189.8699951171875,161.11285400390625,228.11002736409566,190.99000549316406,162.7523953061902,222.95864123060412,188.47000122070312,160.31791891468873,223.31596324984213,190.0399932861328,162.67291544318158,66781300,39543200,26587700
2024-09-20,226.5020751953125,191.60000610351562,162.55368041992188,231.3556905514529,191.83999633789062,162.69279293629415,225.92638886705737,187.41000366210938,161.03337393309369,228.2589097535001,190.22999572753906,162.46425419413836,318679900,100378600,40896400
2024-09-23,224.78494262695312,193.8800048828125,160.82470703125,227.742765583781,194.4499969482422,164.4416474906759,224.12984974700805,190.57000732421875,160.64583942390462,225.64846451262724,191.63999938964844,163.3088698512438,54146000,36993100,24150900
2024-09-24,225.67825317382812,193.9600067138672,161.26190185546875,227.64353192764617,195.3699951171875,162.18601827960998,224.05045616714196,190.1300048828125,159.67204679818846,226.94872814757065,194.27000427246094,161.9972194853163,43556100,43478900,23332100
2024-09-25,224.68569946289062,192.52999877929688,160.46697998046875,225.59885242729763,193.9499969482422,161.77861000791742,222.3531936181764,192.16000366210938,160.27818118844277,223.2564112941643,193.75,160.44710243338025,42308700,26391100,18869200
2024-09-26,225.82713317871094,191.16000366210938,161.69911193847656,226.7998372114188,194.52999877929688,163.0405658423745,223.73283210674714,189.5399932861328,161.25196569121914,225.60876888531146,194.30999755859375,162.60335078741144,36636700,36334900,20319300
2024-09-27,226.09512329101562,187.97000122070312,162.911376953125,227.81226214161182,190.89999389648438,164.6502907376612,225.6087788258606,187.33999633789062,161.5997470113798,226.7601514881057,190.67999267578125,161.77859943711212,34026000,36002300,21101300
2024-09-30,231.26638793945312,186.3300018310547,164.79934692382812,231.26638793945312,188.49000549316406,165.09743429522993,227.9413072049674,184.64999389648438,162.22574304110324,228.3284048450643,187.13999938964844,162.28537567750828,54541900,41583900,20413900
2024-10-01,224.52688598632812,185.1300048828125,165.93214416503906,227.9412778656533,186.19000244140625,168.08839566011457,222.07526286618742,183.4499969482422,163.53740758234116,227.81225543239978,184.89999389648438,166.62770671794624,63285000,36044900,28338100
2024-10-02,225.09263610839844,184.75999450683594,164.80931091308594,225.67824256269316,186.60000610351562,166.45879878634457,221.360617941662,184.0399932861328,163.68646438360673,224.20925878310885,184.44000244140625,165.3657609999376,32880600,23704100,17760200
2024-10-03,223.9908905029297,181.9600067138672,164.80931091308594,225.12240767637772,183.44000244140625,165.584368557219,221.65838486968212,180.8800048828125,162.88159799640147,223.46483520314058,183.0500030517578,163.36849940346053,34044200,30204300,15073100
2024-10-04,225.1125030517578,186.50999450683594,166.001708984375,226.30357145139808,187.60000610351562,167.1642954706186,222.46237094034984,183.60000610351562,164.43171611961677,226.20430944090455,185.75,166.9953742029211,37245100,40890300,19047400
2024-10-07,220.04051208496094,180.8000030517578,161.9475555419922,224.01074997862722,183.60000610351562,167.41271432730716,219.68319006872073,180.25,161.71901678363855,222.8296017820206,182.9499969482422,166.65753420806615,39505400,42364200,22463100
2024-10-08,224.0901641845703,182.72000122070312,163.33868408203125,224.298593199742,183.08999633789062,163.68645779124333,221.58890998571715,180.9199981689453,161.8382399845631,222.63110049734397,181.9199981689453,162.901468985077,31855700,26372100,23072700
2024-10-09,227.83209228515625,185.1699981689453,160.8346405029297,228.0405364361267,185.85000610351562,163.7957583809211,223.15714569962594,182.0500030517578,158.72807525360884,223.55416342639623,182.82000732421875,162.41456443992033,33591100,26343100,31181800
2024-10-10,227.3358154296875,186.64999389648438,161.05323791503906,227.7923994519787,188.1300048828125,162.03697180217182,225.47973405841245,185.8300018310547,159.38387269706766,226.0851959438118,187.1300048828125,159.85089649743236,28183500,27785000,14144100
2024-10-11,225.85691833496094,188.82000732421875,162.20590209960938,227.70307961960657,189.92999267578125,162.86170956550862,225.6484741750507,186.3000030517578,160.21857182956228,227.5938974682738,186.6300048828125,161.10293319324816,31759200,25751600,15344300
2024-10-14,229.57901000976562,187.5399932861328,163.9149932861328,230.0058033150611,189.8300018310547,165.1769369826469,226.89910245149323,187.36000061035156,162.36486307226147,226.99834931201846,189.77999877929688,162.6033481425783,39882100,22614400,19016100
2024-10-15,232.11004638671875,187.69000244140625,164.41184997558594,235.7229623804217,188.41000366210938,166.61777276120088,230.6410474142004,184.5800018310547,163.5871060435806,231.87182665313995,187.6300048828125,164.73974614754195,64751400,32178900,20247200
2024-10-16,230.055419921875,186.88999938964844,164.11373901367188,230.39288648800354,187.77999877929688,164.74968410008972,228.1298522341637,185.61000061035156,162.70273632699872,229.87676649695567,187.0500030517578,163.48772512033995,34082200,23456800,16406000
2024-10-17,230.42269897460938,187.52999877929688,161.89784240722656,232.11006236609234,188.94000244140625,165.31605267037628,228.80483716826546,186.0,161.72892116495908,231.6931740173152,188.22000122070312,164.6801076327293,32993800,25039400,21453400
2024-10-18,233.25146484375,188.99000549316406,162.384765625,234.42267769537074,190.74000549316406,163.66660222742627,232.2688255608399,186.27999877929688,162.04692309495266,234.42267769537074,187.14999389648438,162.1562268737477,46431500,37417700,19757700
2024-10-21,234.72047424316406,189.07000732421875,163.03065490722656,235.08773156933626,189.4600067138672,163.45792366085925,232.7055796017645,186.39999389648438,161.58982825285435,232.7055796017645,188.0500030517578,161.9177395848208,36254500,24639400,20946500
2024-10-22,234.10508728027344,189.6999969482422,164.09385681152344,234.4624093106695,191.52000427246094,164.71987068710104,230.86934872103873,186.97999572753906,161.9475365199372,232.14974382855843,188.35000610351562,161.9475365199372,38846600,29650600,16568100
2024-10-23,229.0430145263672,184.7100067138672,161.7488250732422,233.3904297884605,189.16000366210938,164.76957586597575,226.06533615950997,183.69000244140625,160.9042035621243,232.33831918874512,188.85000610351562,163.71627798503206,52287000,31937100,18280500
2024-10-24,228.85446166992188,186.3800048828125,161.68917846679688,229.10260155629064,187.11000061035156,162.29531475497333,226.710529416834,183.86000061035156,159.9900045566217,228.26884002769643,185.25,161.79848222899673,31109500,21647400,22412500
2024-10-25,229.6881866455078,187.8300018310547,164.22305297851562,231.48471683213373,190.4499969482422,164.5410179603954,227.86188088691335,187.52999877929688,162.38476628102538,228.03061417648678,187.85000610351562,162.63318258273335,38802300,29362100,19828900
2024-10-28,231.6633758544922,188.38999938964844,165.66384887695312,232.98348177622344,190.2100067138672,167.68098784367282,230.81970938626554,188.2100067138672,162.91139226813863,231.5839844241638,189.57000732421875,167.68098784367282,36087100,27930800,32138600
2024-10-29,231.93138122558594,190.8300018310547,168.60508728027344,232.5864741436605,191.4600067138672,169.30066498158368,230.59143496071306,187.82000732421875,166.03149830422933,231.36563017470797,188.5800018310547,166.66744336321563,35417200,35690200,42169000
2024-10-30,228.38792419433594,192.72999572753906,173.35479736328125,231.7328445287285,195.61000061035156,180.86690211165708,227.84201349481597,192.4199981689453,172.95732227794772,230.87924283818487,194.6999969482422,179.53537952844496,47070900,37707600,68890800
2024-10-31,224.2291259765625,186.39999389648438,170.0260467529297,228.11995749798112,190.60000610351562,175.69988150851668,223.69313535160188,185.22999572753906,169.91674297844676,227.63359787833264,190.50999450683594,172.03325462883092,64370100,75146800,44769000
2024-11-01,221.25143432617188,197.92999267578125,170.2048797607422,223.67328184782377,200.5,171.22836871150324,218.6310779402587,197.02000427246094,167.81015851321018,219.32586653780092,199.0,168.99262234877236,65276700,99687800,31796500
2024-11-04,220.3581085205078,195.77999877929688,168.1678924560547,221.13230364643434,197.3300018310547,169.64844379948434,218.07523400035532,194.30999755859375,166.9456734265419,219.34570882983752,196.4499969482422,168.8535086611848,44944500,38492100,21492700
2024-11-05,221.78741455078125,199.5,168.66473388671875,222.28369429475046,199.82000732421875,169.4497227111904,219.49460455688452,195.99000549316406,167.77042612333224,220.14969745378525,196.0399932861328,168.35668494331603,28111300,30564800,18242100
2024-11-06,221.06285095214844,207.08999633789062,175.39183044433594,224.387931303672,207.5500030517578,175.81911434381482,219.54423614319148,199.13999938964844,172.4009037964916,220.95366880237512,200.00999450683594,172.69900637438644,54561100,72292200,33695500
2024-11-07,225.78744506835938,210.0500030517578,179.60498046875,226.18447798056903,212.25,179.93289179611503,222.89910825147632,207.19000244140625,176.067534869967,222.95865940199351,207.44000244140625,176.28614242154367,42137700,52878400,25352900
2024-11-08,225.51914978027344,208.17999267578125,177.22018432617188,227.20835428792034,209.9600067138672,179.7540183112244,224.9726384261151,207.44000244140625,176.95189049215537,225.72780810336752,209.72000122070312,179.50560202546419,38328800,36075800,22006200
2024-11-11,222.8064727783203,206.83999633789062,179.20750427246094,224.26714170400084,209.64999389648438,179.40623425717754,220.0938084143074,205.58999633789062,177.3394090594478,223.57158868270503,208.5,177.44871282536081,42005600,35456000,17450400
2024-11-12,222.8064727783203,208.91000366210938,180.46946716308594,224.15783943194586,209.5399932861328,181.33396618962504,221.9420008205612,206.00999450683594,178.25359803223796,223.12444853772337,208.3699951171875,178.6808819487348,40398300,38942900,25134900
2024-11-13,223.69082641601562,214.10000610351562,177.74681091308594,225.2111120360391,215.08999633789062,179.81363605883408,221.34580821096,209.13999938964844,177.40895326922643,222.58787261698694,209.39999389648438,179.31680352847516,48566200,46212900,23184000
2024-11-14,226.7711639404297,211.47999572753906,174.4677276611328,227.41703140021204,215.89999389648438,177.68720818344102,223.57160465201176,210.8800048828125,173.21571503907634,223.59148192887395,214.16000366210938,177.15062051532624,44923900,42620300,31007500
2024-11-15,223.57159423828125,202.61000061035156,171.3972930908203,225.47940335635096,207.33999633789062,173.03683438867833,222.8462328667566,199.61000061035156,170.1353342086739,224.96270031544069,206.75999450683594,172.62942807176185,47923700,86591100,32504600
2024-11-18,226.5724334716797,201.6999969482422,174.1894989013672,228.28151537171908,204.6699981689453,174.32861141194803,223.74052045447314,200.9499969482422,171.80469351153303,223.82001439888424,204.14999389648438,172.32140362031606,44633700,36409900,20135300
2024-11-19,226.83074951171875,204.61000061035156,176.99163818359375,228.69881907074455,205.3000030517578,177.7368870735365,225.22103903072198,198.77999877929688,172.4605273586821,225.53899960732684,199.3300018310547,172.61951742744716,36211800,31197900,23434900
2024-11-20,227.54620361328125,202.8800048828125,174.86517333984375,228.4702922716314,203.1300048828125,176.5544009125721,224.45594670445817,199.4499969482422,172.67911323618793,226.61216873586113,202.97999572753906,176.21655843045156,35169600,32769000,18997100
2024-11-21,227.0692596435547,198.3800048828125,166.56808471679688,228.6988476019872,203.49000549316406,173.0269078339117,224.27710117470866,195.75,162.6629730093742,227.42697481306035,203.49000549316406,172.79835394534456,42108300,58800000,59734400
2024-11-22,228.41067504882812,197.1199951171875,163.7162628173828,229.25528492407807,199.25999450683594,165.40550568311707,226.61216818417898,196.75,162.8617101914929,226.61216818417898,198.25,164.79936934193785,38168300,31530800,38604600
2024-11-25,231.39161682128906,201.4499969482422,166.5879364013672,231.7692092379923,201.9499969482422,167.56173904858872,228.28149797848934,199.0,164.56086640923021,229.99057974831032,199.27999877929688,165.0378213787698,90152800,40685700,33135300
2024-11-26,233.56771850585938,207.86000061035156,168.0486297607422,234.07449047305911,208.0,168.74420743105776,231.84870566104107,201.7899932861328,166.51839224272408,231.84870566104107,201.89999389648438,166.56807852805025,45986200,41673700,20486700
2024-11-27,233.4385528564453,205.74000549316406,168.15794372558594,234.19373774290258,207.63999938964844,168.40636000516253,232.32566796514345,205.0500030517578,166.95561742322607,232.98148163119754,206.97999572753906,167.9294049937709,33498400,28061600,19266500
2024-11-29,235.8233184814453,207.88999938964844,167.8797149658203,236.3002669685808,208.1999969482422,168.35666996658753,232.48464874765904,204.58999633789062,166.10106111500806,233.31931239062584,205.8300018310547,167.43256870496816,28481400,24892400,14257200
2024-12-02,238.0689697265625,210.7100067138672,170.4036407470703,239.26134854667043,212.99000549316406,170.98989954223964,235.65440375298792,209.50999450683594,167.50214035040204,235.76370602927642,209.9600067138672,167.7008703464783,48137100,39523200,23789100
2024-12-03,241.10952758789062,213.44000244140625,170.2545623779297,241.21882985808793,214.02000427246094,171.58606987747282,237.3833345065081,209.64999389648438,169.7676762176285,238.28756099978403,210.30999755859375,170.40362122950918,38861000,32214800,22248700
2024-12-04,241.46725463867188,218.16000366210938,173.265380859375,242.56027739454964,220.0,173.80196851105399,239.7184333911867,215.75,169.976351762093,241.32814402991647,215.9600067138672,170.06577798333072,44383900,48745700,31615100
2024-12-05,241.49705505371094,220.5500030517578,171.54635620117188,242.98753231090083,222.14999389648438,174.94468929994056,240.59284370740727,217.3000030517578,171.23832242107443,242.4410361127995,218.02999877929688,174.24912670582898,40033900,41140200,21356200
2024-12-06,241.29830932617188,227.02999877929688,173.60324096679688,243.07695387436263,227.14999389648438,173.97089221181594,240.5431396985891,220.60000610351562,170.77128929069295,241.36787220390693,220.75,170.9402105427862,36870600,44178100,21462400
2024-12-09,245.1835174560547,226.08999633789062,174.45877075195312,245.67041216886827,230.0800018310547,175.34414569527965,240.21525975684386,225.6699981689453,172.74770667593938,240.29475369946152,227.2100067138672,173.05610866341627,44649200,46819400,25389600
2024-12-10,246.197021484375,225.0399932861328,184.2078399658203,246.63423054379348,229.05999755859375,185.39165905883286,243.78244060146582,224.1999969482422,180.10925267461994,245.32260336553807,226.08999633789062,181.89990276575224,36914800,31199900,54813000
2024-12-11,244.9251708984375,230.25999450683594,194.3846893310547,249.20780656351602,231.1999969482422,194.59360484337623,244.69662013013263,226.25999450683594,183.88951960925283,246.3858398593606,226.41000366210938,184.34712093414166,45205800,35385800,67894100
2024-12-12,246.38583374023438,228.97000122070312,190.9625701904297,247.1608807008323,231.08999633789062,194.16582489848338,244.12029436088807,227.6300048828125,190.71386920648584,245.32261935264157,229.8300018310547,193.98676747620544,32777500,28204100,34817500
2024-12-13,246.55474853515625,227.4600067138672,188.83367919921875,247.70737273801882,230.1999969482422,191.7285469445743,244.67674782957272,225.86000061035156,188.65460660803555,246.24671899982582,228.39999389648438,190.01748306194702,33155300,28768100,25143500
